wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.16735572336433155,0.1718157282779104,0.7827031742743504,0.8300843185035988,0.005653934454934372,0.0023808427250967996,0.005045766875862216,0.0018048327688646153,0.0013404150672811515,0.269,0.205,0.289044289044289,0.20745920745920746
0.17498759092430488,0.17675638187217385,0.7820645438433375,0.7351052376783941,0.008886429304145793,0.003357079331860361,0.008021348819174691,0.0025788687592918254,0.0027407771578903378,0.298,0.208,0.26573426573426573,0.21212121212121213
0.1610040903339938,0.16356703021882774,0.7924900599943769,0.8264066375136652,0.003375065006318508,0.0012749890320251276,0.003060523649931524,0.0009860743110931573,0.002518556072582672,0.299,0.187,0.3146853146853147,0.20046620046620048
0.17511032203273058,0.17871360002629255,0.790284124257307,0.8039499435980335,0.005312123794305545,0.0010061586243558067,0.005049090148979849,0.0007874905685187573,0.0013033525867803236,0.287,0.203,0.289044289044289,0.2261072261072261
0.1691936513544701,0.1691165919374045,0.802626828771569,0.8113885329702425,0.0035027482258006056,0.0012833677613404708,0.0032744416149475594,0.001086366229890862,0.0003856722535955316,0.321,0.187,0.2937062937062937,0.20279720279720279
0.16832771952552258,0.178335085810476,0.788881651917835,0.8241161475602308,0.009896033272876819,0.0024339354214104663,0.009031135008743842,0.0016737566608616868,0.001538943745906491,0.29,0.209,0.30536130536130535,0.20745920745920746
0.18595891720245752,0.19434395813283584,0.7968492823627645,0.8321925169711655,0.005456150698836625,0.0014712366729333955,0.00497430001774307,0.0010602624847634154,0.0008780076088875065,0.316,0.187,0.32634032634032634,0.21212121212121213
0.16554205874612837,0.1642064741000357,0.8034688235720217,0.8124253208185221,0.00565219954751668,0.001741579360933488,0.005107984181628987,0.0012583368596737702,0.0010533314320157411,0.299,0.188,0.30536130536130535,0.17482517482517482
0.1754760194428338,0.17601244221232937,0.7786962322046325,0.7726688437638111,0.01376420161935188,0.005064077278107095,0.012888820818609138,0.004349237503445685,0.0029507731892321454,0.321,0.206,0.29603729603729606,0.19813519813519814
0.17967455765827234,0.18564705671118345,0.7670983427976612,0.738635115687124,0.0053566340332836535,0.0014687277677693832,0.005087363389418245,0.0012545793643710217,0.0015704215161703534,0.294,0.22,0.31002331002331,0.21445221445221446
0.1668539388483905,0.169442495586521,0.7850784051647236,0.7786884250610947,0.013220317024266967,0.0023445955805381884,0.012171577830452834,0.0014329288215301182,0.003636784950050523,0.281,0.211,0.30303030303030304,0.1888111888111888
0.17580708379418383,0.17729100940956882,0.7798251005430801,0.7617071483277971,0.010815725022473214,0.002357630891809931,0.010117639095672903,0.0017531756116431242,0.0018035168618949235,0.287,0.191,0.2773892773892774,0.19813519813519814
