wb_pred,rf_pred,true_pred,wb_test_mse,rf_test_mse,ijk_wager_var,ijk_butt_var,ijk2_butt_var,boot_var,portion_zero_weights_train
0.5703426308133429,0.6098526672873562,0.544682573691026,0.20723602236785968,0.2132630444858857,0.0,0.0,0.0,0.0,0.2832832832832833
0.5326538035746696,0.5355493621016195,0.544682573691026,0.22454941815152724,0.23421453924843777,0.0,0.0,0.0,0.0,0.30930930930930933
0.5486914149834176,0.6141167547416991,0.544682573691026,0.21460289591808124,0.2264290502516872,0.0,0.0,0.0,0.0,0.2902902902902903
0.5391982393488577,0.5685808271108413,0.544682573691026,0.22622152235869802,0.2223563122537985,0.0,0.0,0.0,0.0,0.27127127127127126
0.5650785945748348,0.5961164560911903,0.544682573691026,0.22650446096946925,0.23754617733820216,0.0,0.0,0.0,0.0,0.28928928928928926
0.5453078900677174,0.5376400093585278,0.544682573691026,0.21852022034571358,0.22522417501083794,0.0,0.0,0.0,0.0,0.2832832832832833
0.5446086573760595,0.5636173042412104,0.544682573691026,0.2250539235042619,0.23054006472060817,0.0,0.0,0.0,0.0,0.27927927927927926
0.5544758385035314,0.5564532709086782,0.544682573691026,0.20925415112698495,0.2171731815065514,0.0,0.0,0.0,0.0,0.2822822822822823
0.5416935389798028,0.5371973217100229,0.544682573691026,0.2201672196433228,0.2373213014820792,0.0,0.0,0.0,0.0,0.2972972972972973
0.5269769670533386,0.5412845466108985,0.544682573691026,0.23396628193324706,0.23973333504591962,0.0,0.0,0.0,0.0,0.2832832832832833
0.5363566330683008,0.6356995358815204,0.544682573691026,0.21587154016892843,0.2238957254498929,0.0,0.0,0.0,0.0,0.2822822822822823
0.5297006823917099,0.5782112082149631,0.544682573691026,0.21882651470791978,0.2351288099322174,0.0,0.0,0.0,0.0,0.2962962962962963
0.5284169078780732,0.508786332903439,0.544682573691026,0.2285612022098376,0.24064398397747797,0.0,0.0,0.0,0.0,0.2802802802802803
0.5276070105677759,0.5453722470439009,0.544682573691026,0.22133673635737147,0.22747371157168098,0.0,0.0,0.0,0.0,0.26626626626626626
0.5361782148895222,0.5410569276568507,0.544682573691026,0.22705589317554864,0.2469511455447576,0.0,0.0,0.0,0.0,0.2952952952952953
0.5414974356455508,0.4405481450071898,0.544682573691026,0.23364341268173228,0.23726838063009653,0.0,0.0,0.0,0.0,0.2902902902902903
0.5441226386943615,0.5380377364675193,0.544682573691026,0.21317991472593703,0.22096691297844953,0.0,0.0,0.0,0.0,0.2702702702702703
0.5250725456611869,0.5614931265084933,0.544682573691026,0.22019203276311194,0.23118407662624454,0.0,0.0,0.0,0.0,0.3013013013013013
0.5499491030605689,0.619052192155914,0.544682573691026,0.22485961558220166,0.24142797197139346,0.0,0.0,0.0,0.0,0.3073073073073073
0.501174812291986,0.5161432593558442,0.544682573691026,0.21802754743458605,0.22811310158706571,0.0,0.0,0.0,0.0,0.2922922922922923
0.536506742026073,0.43105825792932945,0.544682573691026,0.22422471503405286,0.22801909542977594,0.0,0.0,0.0,0.0,0.3003003003003003
